alpha,epsilon,tau,lambda,data_model_type,data_model_name,problem_type
14.03000000,0.00000000,0.00000000,0.55809772,KFeaturesModel,VanillaGaussianTimes1000,Logistic
9.47260000,0.40000000,0.00000000,1.22640609,KFeaturesModel,VanillaGaussianTimes1000,Logistic
9.47260000,0.60000000,0.00000000,1.22985984,KFeaturesModel,VanillaGaussianTimes1000,Logistic
9.47260000,0.20000000,0.00000000,0.01022676,KFeaturesModel,VanillaGaussianTimes10,Logistic
20.78010000,0.00000000,0.00000000,0.00038461,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingIdentity_AttackingIdentity_[0.5 0.5]_[2 1]_[1 1],Logistic
6.39560000,0.40000000,0.00000000,0.01529979,KFeaturesModel,VanillaGaussianTimes10,Logistic
9.47260000,0.60000000,0.00000000,0.10540677,KFeaturesModel,VanillaGaussianTimes100,Logistic
14.03000000,0.40000000,0.00000000,0.57120049,KFeaturesModel,VanillaGaussianTimes1000,Logistic
14.03000000,0.20000000,0.00000000,0.05665594,KFeaturesModel,VanillaGaussianTimes100,Logistic
14.03000000,0.20000000,0.00000000,0.56760866,KFeaturesModel,VanillaGaussianTimes1000,Logistic
67.51680000,0.60000000,0.00000000,-0.99999996,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingIdentity_AttackingIdentity_[0.5 0.5]_[2 1]_[1 1],Logistic
100.00000000,0.60000000,0.00000000,-0.99999996,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingIdentity_AttackingIdentity_[0.5 0.5]_[2 1]_[1 1],Logistic
14.03000000,0.60000000,0.00000000,0.56783306,KFeaturesModel,VanillaGaussianTimes1000,Logistic
6.39560000,0.60000000,0.00000000,-0.00102301,KFeaturesModel,VanillaGaussianTimes10,Logistic
14.03000000,0.40000000,0.00000000,0.04936806,KFeaturesModel,VanillaGaussianTimes100,Logistic
30.77760000,0.00000000,0.00000000,0.00117458,KFeaturesModel,VanillaGaussianTimes10,Logistic
14.03000000,0.60000000,0.00000000,0.03195672,KFeaturesModel,VanillaGaussianTimes100,Logistic
9.47260000,0.40000000,0.00000000,0.00008896,KFeaturesModel,VanillaGaussianTimes10,Logistic
30.77760000,0.00000000,0.00000000,0.11745730,KFeaturesModel,VanillaGaussianTimes1000,Logistic
30.77760000,0.20000000,0.00000000,0.12019690,KFeaturesModel,VanillaGaussianTimes1000,Logistic
10.00000000,0.00000000,0.05000000,0.00209872,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___OptimalRegularisation,Logistic
10.00000000,0.05000000,0.05000000,0.00163162,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___OptimalRegularisation,Logistic
10.00000000,0.01000000,0.05000000,0.00205933,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___OptimalRegularisation,Logistic
10.00000000,0.02000000,0.05000000,0.00199462,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___OptimalRegularisation,Logistic
10.00000000,0.07000000,0.05000000,0.00124886,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___OptimalRegularisation,Logistic
1.00000000,0.00000000,0.05000000,0.03250313,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___PerturbedLogistic,PerturbedBoundaryLogistic
2.00000000,0.00000000,0.05000000,0.01723438,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___PerturbedLogistic,PerturbedBoundaryLogistic
1.00000000,0.20000000,0.05000000,0.03284802,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___PerturbedLogistic,PerturbedBoundaryLogistic
2.00000000,0.20000000,0.05000000,0.01627426,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___PerturbedLogistic,PerturbedBoundaryLogistic
3.00000000,0.00000000,0.05000000,0.01027310,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___PerturbedLogistic,PerturbedBoundaryLogistic
3.00000000,0.20000000,0.05000000,0.00813489,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___PerturbedLogistic,PerturbedBoundaryLogistic
0.15850000,0.00000000,0.05000000,0.05646764,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.58490000,0.01000000,0.05000000,253.43997766,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
0.25120000,0.02000000,0.05000000,497.49225100,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
0.25120000,0.01000000,0.05000000,246.77162386,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.58490000,0.02000000,0.05000000,534.05666127,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
0.15850000,0.02000000,0.05000000,340.22366139,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.00000000,0.02000000,0.05000000,259.82070588,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
0.39810000,0.01000000,0.05000000,403.01047148,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
0.15850000,0.01000000,0.05000000,168.51794973,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
0.39810000,0.00000000,0.05000000,0.04880620,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
0.63100000,0.00000000,0.05000000,0.04180665,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
0.25120000,0.00000000,0.05000000,0.05350328,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
0.63100000,0.02000000,0.05000000,0.04197237,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
0.39810000,0.02000000,0.05000000,0.04895061,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.00000000,0.00000000,0.05000000,0.03250399,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
0.63100000,0.01000000,0.05000000,0.04189185,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.58490000,0.00000000,0.05000000,0.02213918,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.00000000,0.01000000,0.05000000,0.03259468,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.98110000,0.00000000,0.05000000,0.00688109,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.51190000,0.01000000,0.05000000,0.01309193,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.51190000,0.02000000,0.05000000,0.01314515,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.98110000,0.02000000,0.05000000,0.00694004,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.98110000,0.01000000,0.05000000,0.00691770,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
6.30960000,0.00000000,0.05000000,0.00359580,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
6.30960000,0.02000000,0.05000000,0.00358508,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
6.30960000,0.01000000,0.05000000,0.00359964,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
10.00000000,0.00000000,0.05000000,0.00209875,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
10.00000000,0.01000000,0.05000000,0.00205937,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
10.00000000,0.02000000,0.05000000,0.00199466,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
15.84890000,0.00000000,0.05000000,0.00147098,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
15.84890000,0.01000000,0.05000000,0.00136329,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
25.11890000,0.00000000,0.05000000,0.00119795,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
15.84890000,0.02000000,0.05000000,0.00122266,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
63.09570000,0.00000000,0.05000000,0.00101768,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.00000000,0.04000000,0.05000000,472.11128383,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
0.25120000,0.07000000,0.05000000,271.01045703,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
0.39810000,0.07000000,0.05000000,382.85822671,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
0.15850000,0.04000000,0.05000000,0.05665277,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
0.39810000,0.04000000,0.05000000,0.04908228,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
0.63100000,0.07000000,0.05000000,0.04230306,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
0.63100000,0.04000000,0.05000000,0.04211957,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
0.25120000,0.04000000,0.05000000,0.05373224,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.00000000,0.07000000,0.05000000,0.03299397,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.58490000,0.04000000,0.05000000,0.02242147,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.58490000,0.07000000,0.05000000,0.02252985,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.51190000,0.04000000,0.05000000,0.01321483,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.51190000,0.07000000,0.05000000,0.01321796,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.98110000,0.04000000,0.05000000,0.00693767,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
10.00000000,0.04000000,0.05000000,0.00178177,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
10.00000000,0.07000000,0.05000000,0.00124889,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
19.30700000,0.00000000,0.05000000,0.00132833,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
11.78770000,0.04000000,0.05000000,0.00139331,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
13.89500000,0.04000000,0.05000000,0.00107220,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
11.78770000,0.07000000,0.05000000,0.00079002,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
61.05400000,0.00000000,0.05000000,0.00101896,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
10.00000000,0.03000000,0.05000000,0.00190261,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
10.00000000,0.06000000,0.05000000,0.00145315,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
11.78770000,0.03000000,0.05000000,0.00154212,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
13.89500000,0.03000000,0.05000000,0.00124964,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.38950000,0.00000000,0.05000000,0.02508124,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.00000000,0.06000000,0.05000000,0.03294560,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.63790000,0.00000000,0.05000000,0.02141798,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.00000000,0.03000000,0.05000000,0.03275613,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.38950000,0.06000000,0.05000000,0.02547731,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.68270000,0.00000000,0.05000000,0.01195050,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.27580000,0.00000000,0.05000000,0.01476259,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.38950000,0.03000000,0.05000000,0.02531890,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.63790000,0.06000000,0.05000000,0.02177418,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.27580000,0.03000000,0.05000000,0.01493877,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.72760000,0.00000000,0.05000000,0.00756397,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.68270000,0.06000000,0.05000000,0.01212601,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
1.93070000,0.03000000,0.05000000,0.01814518,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.17950000,0.00000000,0.05000000,0.00471774,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.27580000,0.06000000,0.05000000,0.01500713,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.16230000,0.03000000,0.05000000,0.00966424,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
2.68270000,0.03000000,0.05000000,0.01209745,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
4.39400000,0.00000000,0.05000000,0.00596837,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
4.39400000,0.03000000,0.05000000,0.00601222,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.72760000,0.06000000,0.05000000,0.00758238,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.16230000,0.06000000,0.05000000,0.00964927,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
3.72760000,0.03000000,0.05000000,0.00764427,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
4.39400000,0.06000000,0.05000000,0.00589984,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
7.19690000,0.00000000,0.05000000,0.00303363,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
6.10540000,0.00000000,0.05000000,0.00375783,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
5.17950000,0.03000000,0.05000000,0.00472293,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
6.10540000,0.03000000,0.05000000,0.00372131,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
7.19690000,0.03000000,0.05000000,0.00295096,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
7.19690000,0.06000000,0.05000000,0.00265615,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
8.48340000,0.03000000,0.05000000,0.00235984,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
13.89500000,0.00000000,0.05000000,0.00159838,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
13.89500000,0.02000000,0.05000000,0.00139734,KFeaturesModel,KFeaturesModel_TwoFeatures_ProtectingSecondStronger_AttackingIdentity_[0.5 0.5]_[1 1]_[1 1]_SD_1_1_SU_1_1___ObtainOptimalLambda,Logistic
